Uniprot Accession,glucose,lb,glycerolaa,acetate,fumarate,glucosamine,glycerol,pyruvate,chemostatµ05,chemostatµ035,chemostatµ020,chemostatµ012,stationaryphase1day,stationaryphase3days,osmoticstressglucose,42cglucose,ph6glucose,xylose,mannose,galactose,succinate,fructose,glucose_uncertainty,lb_uncertainty,glycerolaa_uncertainty,acetate_uncertainty,fumarate_uncertainty,glucosamine_uncertainty,glycerol_uncertainty,pyruvate_uncertainty,chemostatµ05_uncertainty,chemostatµ035_uncertainty,chemostatµ020_uncertainty,chemostatµ012_uncertainty,stationaryphase1day_uncertainty,stationaryphase3days_uncertainty,osmoticstressglucose_uncertainty,42cglucose_uncertainty,ph6glucose_uncertainty,xylose_uncertainty,mannose_uncertainty,galactose_uncertainty,succinate_uncertainty,fructose_uncertainty
P09169,2.4531384413969037e-05,9.157999994014546e-06,2.4065493119957368e-05,1.8854512055486147e-05,2.1936328275797772e-05,2.1342994354539954e-05,1.8175734177844087e-05,1.5673049998171612e-05,1.9167497216313483e-05,1.7327950689937132e-05,1.7354281545459893e-05,1.4323917802699937e-05,2.27327601709769e-05,2.6010710852565227e-05,8.996174409267576e-05,4.4796116850905304e-05,2.3825730958201336e-05,2.2633348761391604e-05,1.8355992529122424e-05,1.681850341281774e-05,2.0988514614939566e-05,1.6637256073050317e-05,3.260220988616485e-06,5.000267996731943e-07,1.1768026135659156e-06,1.4951628060000517e-06,3.575621508955036e-07,5.485149549116768e-07,7.252117936959791e-07,1.9011409647782162e-06,3.143469543475412e-07,6.740572818385544e-07,7.740009569275111e-07,4.712568957088279e-07,3.7668183603308733e-06,1.5788501487507095e-06,2.015143067675938e-06,4.2108349839850976e-06,1.472430173216842e-06,1.8061412311590503e-06,8.535536526041928e-07,4.456903404396701e-07,3.0244449560127913e-06,7.453490720726543e-07
P0A698,2.2400674579911325e-07,2.6622771881108207e-07,1.7133584775621825e-07,2.2868473672473667e-07,2.070767301050765e-07,3.231179831512365e-07,2.2389984685098675e-07,2.1239367167044112e-07,2.6443064264223403e-07,2.8177226489297916e-07,3.4198001380173536e-07,4.561085551016177e-07,4.2265839733946874e-07,4.1952759439621327e-07,6.261605886510647e-07,2.941694040642586e-07,3.590272317180166e-07,2.5674828437878783e-07,1.9164308925381072e-07,3.19596897736833e-07,2.1745732070982717e-07,2.115407394091435e-07,4.4084527573265505e-08,1.4775638394015052e-08,9.440605211367624e-09,2.7327826038606037e-08,1.1720542923947331e-08,4.830613848110985e-08,1.3433990811059206e-08,3.759367988566809e-08,1.4940331309286222e-08,5.522736391902391e-09,2.8213351138643165e-08,2.3717644865284122e-08,3.689807808773562e-08,5.7601138710600085e-08,1.480243631571117e-07,2.253337635132221e-08,4.606319382942153e-08,4.323641108938787e-08,7.991516821883906e-09,6.721122759405598e-08,4.5122394047289127e-08,2.100599542332795e-08
P0A9P9,1.0600634190965914e-06,1.223713374184272e-06,,8.51578400565448e-07,9.86079667167031e-07,2.8656167641838655e-05,7.305206867595755e-07,8.896489643554328e-07,9.087475606296495e-07,1.1917923203991931e-06,1.180071878611622e-06,9.49127629113193e-07,1.9003973865559813e-06,1.3493760685430442e-06,2.629874472334472e-06,8.909130523088975e-07,8.753425839982118e-07,,,6.527936634624676e-07,7.843996211318764e-07,,,,,,,,,,,,,,,,,,,,,,,
P18843,6.947736785060688e-06,2.594552592974668e-06,3.815165403854112e-06,5.124716052507671e-06,4.642463073022382e-06,4.871624976741719e-06,5.851755319393586e-06,4.3821222636156124e-06,4.860309699269231e-06,4.207799155735155e-06,4.831069772438599e-06,4.619087795017538e-06,6.214643842361817e-06,6.449454063105967e-06,2.281228256573559e-05,5.896835825470968e-06,7.107029534532357e-06,6.341503079901248e-06,5.054823661110414e-06,5.823010143871802e-06,4.170520757899184e-06,5.618522038706852e-06,5.071847853094301e-07,1.4607331098447384e-07,9.690520125789442e-08,1.9217685196903767e-07,3.4354226740365634e-07,2.9814344857659323e-07,2.2938880852022856e-07,4.0885200719533653e-07,1.647644988052269e-07,9.467548100404099e-08,2.4010416769019835e-07,4.665278672967714e-08,1.1751891505906196e-06,2.1218703867618632e-07,1.9390440180875254e-06,5.313049078749342e-07,5.074419087656102e-07,3.0058724598731926e-07,1.8247913416608591e-07,5.956939377180854e-07,3.4114859799615326e-07,2.651942402269634e-07
P0A6P9,6.376255008376335e-05,4.6749820956312685e-05,5.3781145494165603e-05,4.191900121658102e-05,4.222984782609528e-05,5.9040729702427115e-05,5.0326234220582395e-05,3.920266213426586e-05,4.469064079416178e-05,3.2846297278672684e-05,3.3981253484102014e-05,3.846867010108499e-05,9.4835151954147e-05,9.536425765155714e-05,0.00021591018953630558,6.410707750170646e-05,8.221552640994143e-05,8.51560446139967e-05,5.06715712725051e-05,5.89848941120965e-05,4.564079676719559e-05,8.899772755829957e-05,6.465522578493604e-06,2.7582394364224484e-06,2.8988037421355256e-06,7.964610231150393e-08,1.2162196173915437e-06,7.675294861315525e-06,2.672323037112924e-06,3.4851166637362354e-06,2.735067216602702e-06,1.4682294883566693e-06,1.4611938998163863e-06,1.0463478267495118e-06,3.3761314095676337e-06,2.4127157185843962e-06,1.558871568452126e-05,6.179922271164504e-06,1.8662924495056707e-06,7.374513463572112e-06,2.4018324783167424e-06,4.429765547818446e-06,1.6111201258820042e-06,4.761378424369027e-06
P27302,6.848962156991788e-06,8.779676393598798e-06,6.89921066346604e-06,5.795524613566898e-06,7.222047482331336e-06,6.139241679873492e-06,6.436171868801247e-06,7.3636485225365206e-06,6.309091670928795e-06,5.892171139206518e-06,4.722695824402838e-06,3.975790179729708e-06,2.7989378312702595e-06,2.708144545915855e-06,1.2458091071801583e-05,5.666543206289232e-06,5.440117387270137e-06,7.0830208522679585e-06,6.056680602952116e-06,3.68329758030038e-06,7.224631163939881e-06,6.209143783137179e-06,5.260002936569692e-07,1.0184424616574607e-07,1.3522452900393437e-07,2.0632067624298157e-07,5.719861606006417e-07,5.199937702852849e-07,2.9220220284357666e-07,3.851188177286601e-07,9.148182922846752e-08,1.396444559991945e-07,2.6305415741923807e-07,1.5346550093756673e-07,2.2951290216416127e-07,3.6803684378996467e-07,1.4750379829013076e-06,4.4369033305244697e-07,3.2858309019111634e-07,1.721174067101114e-07,3.216097400167573e-07,1.5727680667882623e-07,6.971769073201986e-07,1.4343122139046884e-07
P0ABP8,4.875233428257867e-06,2.1775792667139775e-05,9.303144160992216e-06,4.8829636165415215e-06,6.111721777101259e-06,5.152680263861433e-06,6.434274412472001e-06,4.3821222636156124e-06,5.668499128189863e-06,5.6208348841243905e-06,6.076166019871677e-06,5.697402240315583e-06,5.657360918462368e-06,5.165824856371284e-06,1.440169353897449e-05,5.305135081296001e-06,4.964833718614858e-06,5.176260866182135e-06,5.902986640283219e-06,6.212873026217442e-06,6.327619716011845e-06,5.462828054501721e-06,1.9793447718726942e-07,1.98159713270972e-07,5.367914180892508e-07,1.396527594330875e-07,2.805280295689477e-07,3.467753817578745e-07,5.990309478011435e-07,6.2313778588614e-07,4.6708432816284457e-07,2.6755174048432094e-07,2.479075736107644e-07,3.0765972097704153e-07,8.599188596062802e-08,5.47577434775356e-07,2.3474760468528416e-06,4.6579086013778885e-07,3.956972473736041e-07,1.52699695552373e-07,7.319703433951192e-08,6.635348392000227e-07,3.4738632240905025e-07,3.9550875114592466e-07
P24171,1.0424250926557163e-06,4.799104931199768e-07,8.20057836207243e-07,1.158669332738666e-06,1.1596296885884285e-06,1.0420076971445197e-06,1.0113442234879316e-06,7.874595562875791e-07,9.031609977569261e-07,8.870608339223418e-07,9.58507362627399e-07,8.990347820211078e-07,9.204560653170651e-07,7.63915918154299e-07,3.34620218575129e-06,1.094310183119042e-06,1.2805304597942593e-06,1.2334690305470438e-06,9.790874658907558e-07,1.1061225964225143e-06,7.979907036762405e-07,8.46162957636574e-07,8.245582482906717e-08,1.0654012947263487e-08,9.045237933365887e-08,1.1042118740999485e-07,5.4270669425938446e-08,2.0121168631860677e-07,2.012575004740984e-08,2.574992749060383e-08,4.831911337999554e-08,3.1845483937812066e-08,1.1291216731750758e-07,2.2745579985134025e-08,1.6964005283793505e-07,1.0740657809249444e-07,6.083395573695845e-07,1.456526853731445e-07,3.3127322994877493e-07,1.64791462481085e-07,1.54206275877794e-07,5.917755890860452e-08,1.1467126411827578e-07,9.561641421293285e-08
P37095,5.564891992096082e-06,4.5433862012891235e-06,6.285802170354083e-06,5.821660012049726e-06,6.14130416711627e-06,6.171744672261486e-06,6.572788724506935e-06,5.4360757664330845e-06,7.214114856309963e-06,6.253257078661967e-06,6.4566789929750175e-06,7.126366615258222e-06,3.8446260143175375e-06,4.123267476267261e-06,1.2107441142156986e-05,4.639471744099165e-06,3.65181984261754e-06,5.696939205132124e-06,7.754904017626974e-06,5.838876656525403e-06,6.498479039426709e-06,5.75221578601343e-06,2.1536132009411842e-07,2.1490216732097556e-07,6.028084281369565e-07,1.1701536624219946e-07,4.0778259669652023e-07,3.036498378752651e-07,4.02911948812275e-07,6.708117495778425e-07,7.50989356541867e-07,5.7529965123690096e-08,5.694790871803966e-07,1.7530861873535228e-07,1.0342043978514176e-07,1.707032735174646e-07,1.7713186390975677e-06,3.5259985255153646e-07,1.7382662450859492e-07,1.7147787007447696e-07,4.397030577994494e-07,5.616999343577439e-07,2.6968688013620844e-07,3.1061965244472525e-07
P09551,1.0866972920223126e-05,5.316380718187968e-06,9.304452068226995e-06,2.76599633943253e-05,4.4448527077221094e-05,2.686467917904156e-05,2.4890832127044445e-05,3.259842117364535e-05,2.26218552592807e-05,4.755063510216186e-05,5.778739740262421e-05,6.531843614244265e-05,2.038465796353541e-05,1.9348362189317897e-05,2.9264241271196164e-05,6.426340752786632e-06,7.821664690999648e-06,9.415300722254289e-06,4.2595997135235615e-05,6.678215175900932e-05,3.942773046120053e-05,1.315444933941818e-05,9.66073892607836e-07,1.9776936271659246e-07,7.517997271127413e-07,2.07726325091383e-06,1.911286664320507e-06,1.190105287631541e-06,2.1455897293512313e-06,3.116409064200496e-06,3.060737016580678e-06,1.2696019572277215e-06,2.5946541433778276e-06,3.8015329834901626e-06,6.36001328462305e-07,2.5733321711792808e-06,1.858279320720956e-06,6.252829552461393e-07,5.701993559738744e-07,6.609541107022511e-07,3.680294152484357e-06,7.045517010575482e-06,6.403063426898964e-06,8.471465374585307e-07
P31660,8.290013427211281e-07,3.24610990480179e-07,2.0403352862572552e-07,3.3976018027675164e-07,1.2838757266514744e-06,7.934554024127996e-07,5.711343551029408e-07,3.967353489693146e-07,4.636847184360301e-07,2.0558939327376625e-06,2.629874472334472e-06,2.095990180958301e-06,7.326078887217457e-07,6.355529974808306e-07,2.7150323123910164e-06,1.1918063284660535e-06,5.658953033269691e-07,8.079491466465352e-07,6.261605886510646e-07,2.368643674716245e-06,5.339353856714504e-07,6.346222182274305e-07,9.259944998194999e-08,1.5581327543048593e-08,3.076825611675941e-08,1.6716200869616182e-08,1.1208235093667373e-07,2.2740431833150837e-07,5.4943124960902906e-08,8.609157072634127e-09,1.3075909059896047e-08,3.2030827472052786e-07,8.36300082202362e-08,1.7773996734526388e-07,2.873288139566686e-07,1.75984625002442e-07,1.0729807698569298e-06,3.180931090675897e-07,9.733399217223867e-08,7.00491910142546e-08,9.254653500262737e-08,9.166651021151866e-08,3.0434316983272677e-09,1.3415913693327882e-07
P27306,7.849055266189403e-07,3.151529004697853e-06,3.8073179604454295e-06,2.864004083743131e-06,3.5873578291536585e-06,2.496994591689437e-06,1.9354054558305634e-06,2.2541781191438333e-06,3.813760254445741e-06,3.243511849212516e-06,2.976671106048908e-06,3.060936603890047e-06,9.329792770900865e-07,9.799413212389162e-07,2.1640109943780797e-06,5.379097674317871e-07,8.941487723262983e-07,1.38428620458773e-06,2.4363339267514155e-06,2.6701074151346757e-06,3.879283274805667e-06,1.1947820961828425e-06,8.123772200506032e-08,2.6630420089696854e-07,4.5040571472069437e-07,7.303210413544984e-08,1.8869502181348246e-07,6.991584856730423e-08,2.2179746523818257e-07,5.369452279800611e-07,2.684887219129802e-07,1.3493009292724064e-07,1.9586495877801813e-07,8.937934883358938e-08,1.2072751845545718e-07,3.8805676321061075e-08,4.4210744615144174e-07,2.920850037154604e-08,1.1328864945374205e-07,1.8535592279429712e-07,9.355522278725433e-08,3.3296239466729413e-07,1.4392140949529022e-07,1.0227334743325131e-07
Q46856,1.8555519415800568e-06,6.7677888518817165e-06,8.684504038941139e-07,9.866112927267211e-07,8.598614697696511e-07,8.737569130184323e-07,3.077674166036445e-06,9.15697244843317e-07,1.2476657082415268e-06,7.451311004947672e-07,8.477251046352876e-07,8.51578400565448e-07,2.2291316955977904e-06,2.3700178280442795e-06,7.238416404806308e-06,5.654776430126663e-06,1.128371299685195e-06,3.1815241952392446e-06,9.696001842445274e-07,7.978589220096825e-07,5.164611366858395e-07,4.540510430677855e-06,1.3842417484187223e-07,8.371754809777684e-07,8.658450526824315e-08,1.4976759423591626e-07,4.1531308989874144e-08,1.4303400666111735e-07,4.1148503599907264e-07,8.204647313796123e-08,3.095458622147228e-07,4.3515656268894395e-08,4.7811695901430214e-08,4.530397091008184e-08,3.1564504809664713e-07,2.5193289512110694e-07,3.459963041497415e-07,1.3831583148089816e-06,9.489602630352493e-08,2.621575936877138e-07,5.856385112836945e-08,2.880270708454954e-08,2.4583550106245956e-08,7.827839982488623e-07
P11454,7.584480369576276e-08,3.736529386822204e-08,6.670326897379489e-08,7.187234582777439e-08,4.9303983358351556e-08,8.412539206304382e-08,6.071860253586082e-08,6.411884427786902e-08,6.517656684843797e-08,5.6354452978595827e-08,7.224929869050748e-08,3.954698454638304e-08,1.847173736520641e-07,2.1602540308461733e-07,1.3274604479402572e-06,7.900549709154375e-08,1.350626252653491e-07,2.998389055332697e-07,3.605167025566736e-08,5.8932761284806096e-08,4.46564140743395e-08,5.415442928874074e-08,2.8358372101845694e-08,1.6627555771358812e-09,3.7153720818403755e-09,2.7721163785772576e-08,1.4544675090713708e-08,1.4797656463889408e-08,7.814484146365287e-09,8.207212067567236e-10,8.870530748072407e-09,1.5277692202497332e-08,1.5569723867804357e-08,1.2081603778920015e-08,8.330753551708092e-09,5.2234942465860464e-08,3.2562604787974514e-07,1.8629496214186012e-08,1.8544098448932434e-08,2.3237515178828402e-08,3.049971303629459e-09,6.7183347864678945e-09,2.185931468938919e-08,8.448090969043556e-10
P0AE06,4.273766496624028e-06,5.280183089753127e-06,4.101597088270995e-06,2.718081442214013e-06,3.520304411786301e-06,3.6785739620294607e-06,3.889785474953585e-06,3.889208648229493e-06,3.128475208725022e-06,3.1328901452174937e-06,3.19101069216408e-06,3.295582045531919e-06,4.905968212081092e-06,4.473917405911857e-06,1.0759943555379897e-05,4.167119729573126e-06,4.045040144022987e-06,3.77402023611337e-06,3.4306010432761356e-06,3.4702329818091586e-06,3.525915128652197e-06,3.657116302905273e-06,5.355029420269908e-07,1.230282659912479e-07,1.025399272067749e-07,2.9627087720132747e-08,1.7214288573635013e-07,1.4567152889636665e-07,1.1786049989109358e-07,3.694748215818019e-07,7.289347236329303e-08,8.552790096443758e-08,5.7119091389737034e-08,1.1962962825280868e-07,3.296810638518493e-07,2.5948720954288772e-08,1.6785511946392638e-07,4.1212814125478217e-07,6.957469047719539e-08,1.9398464013622724e-07,1.8696775685854942e-07,1.1208852531243583e-07,1.3010626824726608e-07,5.8879572476774886e-08
P02931,4.2361968613049634e-05,1.856704805620621e-05,8.63663463414818e-05,4.569338834747595e-05,6.885005452093644e-05,8.113129288189095e-05,6.947156858267102e-05,5.495586068778481e-05,8.333289618478852e-05,9.451476645295389e-05,8.142977624411462e-05,6.637829532828572e-05,2.5378288658027656e-05,2.7294340059299913e-05,5.677022360946014e-05,1.4505073072402788e-05,2.0765451221176334e-05,4.157347220133449e-05,5.875283777876232e-05,4.474129903849182e-05,5.561276818831766e-05,4.5765569726731734e-05,2.8085985190451912e-06,6.702704348290443e-07,4.41332029804972e-06,7.708474614219196e-06,4.826388821917644e-06,1.0230656032406447e-05,2.4315049003934853e-06,9.36997424726731e-06,2.7583188637165008e-06,4.432742546643537e-06,1.042301135924667e-06,3.4317578684723716e-06,1.0455854927107393e-06,3.7393245881240876e-07,1.317069187739475e-06,3.862700959180861e-06,5.648202732159964e-07,1.5132743881285754e-06,4.518093225186823e-06,1.0156274881737644e-06,9.709989325680264e-06,4.480449276247036e-06
P0A903,3.091998625085399e-06,2.739343106714028e-06,2.9362517420817554e-06,1.966688735832736e-06,2.3015099431678502e-06,2.9749797738658224e-06,2.5596685881523827e-06,2.7911734399709856e-06,1.8621876242410848e-06,1.849260938482811e-06,1.7965992274372853e-06,1.6952474042216195e-06,4.477048208855113e-06,3.6160773994598985e-06,1.2047329725646485e-05,3.027423409827027e-06,3.679174298367485e-06,3.041479676487179e-06,2.791158260320352e-06,2.735840110413883e-06,2.630845263944783e-06,2.7940300861159676e-06,1.9108551503027765e-07,5.451292782360917e-08,9.073017883032623e-08,1.240980592310456e-07,1.1162323224364076e-07,1.5023647858022398e-07,9.266000289111625e-08,1.7081981452622438e-07,1.8808095004834956e-08,5.011497143288418e-08,6.629451149243584e-08,1.4918177157150253e-08,7.866173702958433e-07,1.500672120775858e-07,7.50548641907776e-07,3.784279262283784e-07,4.1022793426797455e-07,3.0445211561636655e-07,1.3285913319124873e-07,7.00375068265954e-08,1.1312634634962567e-07,1.6903882021001601e-07
P60906,3.3318798646812996e-06,3.322008157971616e-06,3.1533643430552834e-06,2.132212926223974e-06,2.477032123923582e-06,2.378454266509693e-06,2.519822005238224e-06,2.362378668862737e-06,2.1862082708590338e-06,1.9974522777968966e-06,1.984447404032605e-06,1.900891723862811e-06,1.941097824818301e-06,2.031891110172705e-06,5.339897500016279e-06,3.4577512237724567e-06,2.1900661134799016e-06,2.931957681052871e-06,2.426846645105187e-06,2.4661093953026553e-06,2.492992855280518e-06,2.822799626675611e-06,2.882076082949324e-07,4.850131910638559e-08,8.482550082818713e-08,1.3646162727833433e-07,1.704198101259424e-07,3.472543229104152e-08,1.3884219248862612e-07,4.677509764348219e-08,2.46604292952899e-07,1.0786242300103242e-07,4.2665619186701004e-08,7.204379633440054e-08,1.2384204122340758e-07,2.1273899923508222e-07,1.3638098215041582e-06,2.4999541347874866e-07,8.606959825976012e-08,1.2578098451716814e-07,7.159197603060302e-08,3.674502999000956e-08,1.6079803916559342e-07,9.117642794162222e-08
P0A7L0,5.02727580217821e-05,8.97666155221033e-05,6.19503340826033e-05,2.5421030924296445e-05,3.440431958745771e-05,3.7085914314701385e-05,3.891872676915754e-05,3.03943359015936e-05,3.167208711309237e-05,2.514243483630242e-05,1.9892640239453056e-05,2.0419426354115772e-05,3.0155893949435275e-05,3.3148941563187364e-05,0.00010611668727987326,3.9169916877173445e-05,3.7979952155313046e-05,4.3939865479734776e-05,3.602700332338717e-05,2.8357991401315727e-05,3.611927265325816e-05,4.410709032976405e-05,7.963204870650284e-06,1.8850989259641697e-06,7.681841426242809e-07,1.0168412369718579e-06,8.669888536039344e-07,1.1644977094816234e-06,1.3193448374744409e-06,1.632175837915576e-06,1.70079107797306e-06,6.511890622602326e-07,4.077991249087876e-07,1.0128035471641424e-06,1.7520574384621896e-06,1.975676917165967e-06,1.0547998715619398e-05,1.2651883151327024e-06,2.293989110180908e-06,3.198822206924693e-06,2.439028124993311e-06,1.5455105313717073e-06,1.6578746147845493e-06,1.1864807298706532e-06
P0AEK4,8.843856877454757e-06,1.0965546084889787e-05,9.474480008748435e-06,6.3029869341084565e-06,7.831444716640561e-06,7.687913670124982e-06,7.2501806340476315e-06,8.02687781803573e-06,7.1433517265888e-06,6.393099610127372e-06,6.097840809478831e-06,6.4224302903326045e-06,7.723690861010884e-06,6.449454063105967e-06,1.62300824578356e-05,6.739000805106358e-06,6.708680272673796e-06,5.59998530753454e-06,4.939078825026429e-06,5.231415886358941e-06,6.6421561977528445e-06,6.08052701357642e-06,3.617137462878995e-07,7.006983948244573e-07,9.152347688450986e-07,4.5696655272286314e-07,4.1819914786860587e-07,4.412862446651739e-07,2.0953022032397655e-07,2.664923435587862e-07,2.064428648984164e-07,1.6941713966837534e-07,2.65865859293277e-07,2.845136618617344e-07,1.0959917331774442e-06,6.217273716834152e-07,2.311163741995789e-06,1.7656182109378664e-07,5.07176228614139e-07,3.4719908906714146e-07,3.422781625743315e-07,5.916731367471962e-07,1.7003919866247287e-07,9.75316532977658e-07
